uuid,key,hash_code,version,ts,ts_raw,DayOfWeek,HourOfDay,WorkingDay,App_Value,Audio_Music,Audio_Headphones,Batt_Value,BattDrain_Value,CellTower_Data,CellTower_Roaming,CellTower_Type,CellTower_Id,CellTower_LAC,CellTower_GSMSigStr,Charging_Value,Light_Value,Loc_Acc,Loc_Type,Noise_Value,Notif_App,NotifCenter_Value,Prox_Value,ScrOrient_Value,Screen_Value,UserAct_Type,UserAct_p,Wifi_Conn,Wifi_NetID,Wifi_BSSID,Wifi_SSID,Wifi_IP,Wifi_RSSI,Wifi_Speed,timeSinceLastScreenUnlocked,timeSinceScreenChanged,timeSinceLastMessageSession,timeSinceLastCallPickup,lastForegroundAppCategory,timeSinceLastIncomingCall,timeSinceLastOpenApp,timeSinceLastCallMade,timeSinceLastCommApp,Temperature,Weather,Calendar_Event,Event_Name,Event_Start,Event_End,Event_Duration,Event_TimeLeft,Event_Location,Is_Silent,Background_Amp,Background_Convo,On_Call,DoNot_Disturb,Ringer_Mode,Is_Launcher,Predicted_Availability,AR Enabled,Sent AR,Responses,Attend_time,Appropriate,Useful,Granularity,Explanation_Correctness,Comfortable,Better_Responses,Reason,Shap
u37,0|com.whatsapp|1|E+R6a4w8ho57GQWqvagY4f31SjHHFDSh8hv52ZDuRUE=|10160,1522692165,0.7.8,Mon Jul 20 10:26:21 EDT 2020,1595255181710,0,10,1,com.sec.android.app.launcher,0.0,0.0,75,,0,0.0,GSM,199801097,21766,85,0.0,50,12.864,NoLoc,47.1286,com.whatsapp,5,0.0,Portrait,Locked,still,100.0,1.0,103.0,b8:f8:53:3d:ce:82,"""paradiso""",192.168.1.153,-64,144,1208910,968765,999511.0,,Personalization,,1152239.0,,1785221.0,26.12,Clouds: few clouds,0.0,,,,,,,1.0,0,noise,0.0,all,SILENT,1.0,1.0,1,simple:Bob may not be available to respond at this time.,top_feature:Bob may not be available to respond as he has not been receptive to communication for a while.;top_2_feature:Bob may not be available to respond as he has not been using his phone for a while.;top_3_feature:Bob may not be available to respond as he is not at his usual location.;multi_feature:Bob may not be available to respond as he has not been receptive to communication for a while and is not at his usual location.;simple:Bob may not be available to respond at this time.,1595255226657.0,,,,,,,contact_interval,
u37,0|com.whatsapp|1|E+R6a4w8ho57GQWqvagY4f31SjHHFDSh8hv52ZDuRUE=|10160,1967455635,0.7.8,Mon Jul 20 11:26:20 EDT 2020,1595258780474,0,11,1,com.sec.android.app.launcher,0.0,0.0,70,,0,0.0,GSM,199801097,21766,85,0.0,52,10.934000000000001,NoLoc,52.5395,com.whatsapp,5,0.0,Portrait,Locked,still,100.0,1.0,103.0,b8:f8:53:3d:ce:82,"""paradiso""",192.168.1.153,-64,130,2685350,134931,3598764.0,,Personalization,,2638577.0,,2666811.0,27.35,Clouds: broken clouds,0.0,,,,,,,0.0,0,noise,0.0,all,VIBRATE,1.0,1.0,1,top_3_feature:Bob may not be available to respond as he is not at his usual location.,top_feature:Bob may not be available to respond as he has not been receptive to communication for a while.;top_2_feature:Bob may not be available to respond as he has not been using his phone for a while.;top_3_feature:Bob may not be available to respond as he is not at his usual location.;multi_feature:Bob may not be available to respond as he has not been receptive to communication for a while and is not at his usual location and his phone is on vibrate mode.;cluster_feature:Bob may not be available to respond as he has not been receptive to communication for a while and is not at his usual location.;user_device:Bob may not be available to respond as he has not been receptive to communication for a while and his phone is on vibrate mode.;simple:Bob may not be available to respond at this time.,1595258794687.0,,,,,,,contact_interval,
u37,0|com.whatsapp|1|E+R6a4w8ho57GQWqvagY4f31SjHHFDSh8hv52ZDuRUE=|10160,161659469,0.7.8,Mon Jul 20 12:06:58 EDT 2020,1595261218682,0,12,1,com.sec.android.app.launcher,0.0,0.0,65,0.0,0,0.0,GSM,199801097,21766,85,0.0,72,7.504,NoLoc,41.5388,com.whatsapp,5,0.0,Portrait,Locked,still,100.0,1.0,103.0,b8:f8:53:3d:ce:82,"""paradiso""",192.168.1.153,-66,144,595158,568510,2438208.0,,Personalization,,571532.0,,574560.0,27.72,Clouds: scattered clouds,0.0,,,,,,,1.0,0,noise,0.0,all,VIBRATE,1.0,1.0,1,top_2_feature:Bob may not be available to respond as he is not at his usual location.,top_feature:Bob may not be available to respond as he has not been using his phone for a while.;top_2_feature:Bob may not be available to respond as he is not at his usual location.;top_3_feature:Bob may not be available to respond as his phone is on vibrate mode.;multi_feature:Bob may not be available to respond as he has not been using his phone for a while and is not at his usual location and his phone is on vibrate mode.;cluster_feature:Bob may not be available to respond as he has not been using his phone for a while and is not at his usual location.;simple:Bob may not be available to respond at this time.,1595261379267.0,,,,,,,contact_interval,
u37,0|com.whatsapp|1|E+R6a4w8ho57GQWqvagY4f31SjHHFDSh8hv52ZDuRUE=|10160,-1857971310,0.7.8,Mon Jul 20 12:17:29 EDT 2020,1595261849021,0,12,1,com.sec.android.app.launcher,0.0,0.0,64,0.0,0,0.0,GSM,199801097,21766,85,0.0,75,7.504,NoLoc,39.8424,com.whatsapp,5,0.0,Portrait,Locked,still,100.0,1.0,103.0,b8:f8:53:3d:ce:82,"""paradiso""",192.168.1.153,-66,144,1225497,1198849,630339.0,,Personalization,,1201871.0,,1204899.0,28.52,Clouds: scattered clouds,0.0,,,,,,,1.0,0,noise,0.0,all,VIBRATE,1.0,1.0,1,simple:Bob may not be available to respond at this time.,top_feature:Bob may not be available to respond as he has not been using his phone for a while.;top_2_feature:Bob may not be available to respond as he has not been receptive to communication for a while.;top_3_feature:Bob may not be available to respond as he is not at his usual location.;multi_feature:Bob may not be available to respond as he has not been using his phone for a while and is not at his usual location and his phone is on vibrate mode.;cluster_feature:Bob may not be available to respond as he has not been using his phone for a while and is not at his usual location.;simple:Bob may not be available to respond at this time.,1595261896520.0,,,,,,,contact_interval,
u37,0|com.whatsapp|1|E+R6a4w8ho57GQWqvagY4f31SjHHFDSh8hv52ZDuRUE=|10160,-98723937,0.7.8,Mon Jul 20 12:32:00 EDT 2020,1595262720977,0,12,1,com.sec.android.app.launcher,0.0,0.0,63,0.0,0,0.0,GSM,199801097,21766,85,0.0,26,7.504,NoLoc,45.863,com.whatsapp,5,0.0,Portrait,Locked,still,100.0,1.0,103.0,b8:f8:53:3d:ce:82,"""paradiso""",192.168.1.153,-66,130,2097453,627861,871956.0,,Personalization,,2073827.0,,2076855.0,29.08,Clouds: few clouds,0.0,,,,,,,1.0,0,noise,0.0,all,VIBRATE,1.0,1.0,1,user_device:Bob may not be available to respond as he has not been receptive to communication for a while and his phone is on vibrate mode.,top_feature:Bob may not be available to respond as he has not been receptive to communication for a while.;top_2_feature:Bob may not be available to respond as he has not been using his phone for a while.;top_3_feature:Bob may not be available to respond as he is not at his usual location.;multi_feature:Bob may not be available to respond as he has not been receptive to communication for a while and is not at his usual location and his phone is on vibrate mode.;cluster_feature:Bob may not be available to respond as he has not been receptive to communication for a while and is not at his usual location.;user_device:Bob may not be available to respond as he has not been receptive to communication for a while and his phone is on vibrate mode.;simple:Bob may not be available to respond at this time.,1595263360357.0,,,,,,,contact_interval,
u37,0|com.whatsapp|1|E+R6a4w8ho57GQWqvagY4f31SjHHFDSh8hv52ZDuRUE=|10160,-1202814138,0.7.8,Mon Jul 20 13:21:39 EDT 2020,1595265699935,0,13,1,com.sec.android.app.launcher,0.0,0.0,59,0.0,0,0.0,GSM,199801097,21766,85,0.0,66,7.504,NoLoc,44.9668,com.whatsapp,5,0.0,Portrait,Locked,still,100.0,1.0,103.0,b8:f8:53:3d:ce:82,"""paradiso""",192.168.1.153,-70,130,806344,257507,2978958.0,,Personalization,,795779.0,,805877.0,30.32,Clear: clear sky,0.0,,,,,,,1.0,0,noise,0.0,all,VIBRATE,1.0,1.0,1,multi_feature:Bob may not be available to respond as he has not been using his phone for a while and is not at his usual location and his phone is on vibrate mode.,top_feature:Bob may not be available to respond as he has not been using his phone for a while.;top_2_feature:Bob may not be available to respond as he is not at his usual location.;top_3_feature:Bob may not be available to respond as his phone is on vibrate mode.;multi_feature:Bob may not be available to respond as he has not been using his phone for a while and is not at his usual location and his phone is on vibrate mode.;cluster_feature:Bob may not be available to respond as he has not been using his phone for a while and is not at his usual location.;simple:Bob may not be available to respond at this time.,1595265762855.0,,,,,,,,
u37,0|com.whatsapp|1|E+R6a4w8ho57GQWqvagY4f31SjHHFDSh8hv52ZDuRUE=|10160,-866157943,0.7.8,Mon Jul 20 13:45:33 EDT 2020,1595267133192,0,13,1,com.sec.android.app.launcher,0.0,0.0,57,0.0,0,0.0,GSM,199801097,21766,85,0.0,0,7.504,NoLoc,59.0959,com.whatsapp,5,1.0,Portrait,Locked,still,100.0,1.0,103.0,b8:f8:53:3d:ce:82,"""paradiso""",192.168.1.153,-67,130,233381,189888,1433257.0,,Personalization,,191662.0,,195051.0,30.7,Clouds: few clouds,1.0,Coffee hour with our group,1595266200000.0,1595268000000.0,1800000.0,866808.0,https://pitt.zoom.us/j/93467788503,0.0,0,noise,0.0,all,VIBRATE,1.0,0.0,1,top_feature:Bob may not be available to respond as his phone is in an area with low-light.,top_feature:Bob may not be available to respond as his phone is in an area with low-light.;top_2_feature:Bob may not be available to respond as he has not been using his phone for a while.;top_3_feature:Bob may not be available to respond as he is not at his usual location.;multi_feature:Bob may not be available to respond as his phone is in an area with low-light and he has not been using his phone for a while and is not at his usual location.;user_device:Bob may not be available to respond as his phone is in an area with low-light and he has not been using his phone for a while.;simple:Bob may not be available to respond at this time.,1595268402512.0,,,,,,,sent,
u37,0|com.facebook.orca|10000|ONE_TO_ONE:1192579580831773:681076255|10037,-704180171,0.7.8,Mon Jul 20 14:21:08 EDT 2020,1595269268900,0,14,1,com.sec.android.app.launcher,0.0,0.0,55,,0,0.0,GSM,199801097,21766,85,0.0,66,7.504,NoLoc,46.5189,com.facebook.orca,4,0.0,Portrait,Locked,still,100.0,1.0,103.0,b8:f8:53:3d:ce:82,"""paradiso""",192.168.1.153,-69,130,450694,424953,2135708.0,,Personalization,,426920.0,,2330759.0,31.3,Clouds: few clouds,0.0,,,,,,,1.0,0,noise,0.0,all,VIBRATE,1.0,1.0,1,top_feature:Bob may not be available to respond as he has not been receptive to communication for a while.,top_feature:Bob may not be available to respond as he has not been receptive to communication for a while.;top_2_feature:Bob may not be available to respond as he has not been using his phone for a while.;top_3_feature:Bob may not be available to respond as he is not at his usual location.;multi_feature:Bob may not be available to respond as he has not been receptive to communication for a while and is not at his usual location and his phone is on vibrate mode.;cluster_feature:Bob may not be available to respond as he has not been receptive to communication for a while and is not at his usual location.;user_device:Bob may not be available to respond as he has not been receptive to communication for a while and his phone is on vibrate mode.;simple:Bob may not be available to respond at this time.,1595269284579.0,,,,,,,,
u37,0|com.whatsapp|1|DFIH21Kz0iOSh8f1TlZcbypiHE7RaBR/4onP5Wqyu+8=|10160,-143564402,0.7.8,Mon Jul 20 14:49:03 EDT 2020,1595270943765,0,14,1,com.sec.android.app.launcher,0.0,0.0,50,0.0,0,0.0,GSM,199801097,21766,85,0.0,17,7.504,NoLoc,44.5807,com.whatsapp,5,1.0,Portrait,Locked,still,100.0,1.0,103.0,b8:f8:53:3d:ce:82,"""paradiso""",192.168.1.153,-66,144,1662084,1230559,1674865.0,,Personalization,,1233191.0,,1294610.0,31.64,Clear: clear sky,0.0,,,,,,,1.0,0,noise,0.0,all,VIBRATE,1.0,1.0,1,simple:Bob may not be available to respond at this time.,top_feature:Bob may not be available to respond as he has not been using his phone for a while.;top_2_feature:Bob may not be available to respond as his phone is in an area with low-light.;top_3_feature:Bob may not be available to respond as he has not been receptive to communication for a while.;multi_feature:Bob may not be available to respond as he has not been using his phone for a while and is not at his usual location and his phone is in an area with low-light.;user_device:Bob may not be available to respond as he has not been using his phone for a while and his phone is in an area with low-light.;simple:Bob may not be available to respond at this time.,1595270969386.0,,,,,,,,
u37,0|com.whatsapp|1|DFIH21Kz0iOSh8f1TlZcbypiHE7RaBR/4onP5Wqyu+8=|10160,-300570182,0.7.8,Mon Jul 20 15:00:52 EDT 2020,1595271652791,0,15,1,com.sec.android.app.launcher,0.0,0.0,51,-2.0,0,0.0,GSM,199801097,21766,85,1.0,3,7.504,NoLoc,37.7322,com.whatsapp,6,0.0,Portrait,Locked,still,100.0,1.0,103.0,b8:f8:53:3d:ce:84,"""paradiso""",192.168.1.153,-53,390,142112,124333,709026.0,,Personalization,,141814.0,,2003636.0,31.64,Clear: clear sky,0.0,,,,,,,1.0,0,noise,0.0,all,VIBRATE,1.0,0.0,1,top_feature:Bob may not be available to respond as his phone is in an area with low-light.,top_feature:Bob may not be available to respond as his phone is in an area with low-light.;top_2_feature:Bob may not be available to respond as he has not been receptive to communication for a while.;top_3_feature:Bob may not be available to respond as he is not at his usual location.;multi_feature:Bob may not be available to respond as his phone is in an area with low-light and he has not been receptive to communication for a while and is not at his usual location.;user_device:Bob may not be available to respond as his phone is in an area with low-light and is on vibrate mode.;simple:Bob may not be available to respond at this time.,1595274558093.0,No,,,,,,sent,
u37,0|com.whatsapp|1|E+R6a4w8ho57GQWqvagY4f31SjHHFDSh8hv52ZDuRUE=|10160,1204451052,0.7.8,Mon Jul 20 15:33:51 EDT 2020,1595273631748,0,15,1,com.sec.android.app.launcher,0.0,0.0,87,-8.0,0,0.0,GSM,199801097,21766,85,1.0,3,12.307,NoLoc,40.3389,com.whatsapp,9,0.0,Portrait,Locked,still,100.0,1.0,103.0,b8:f8:53:3d:ce:84,"""paradiso""",192.168.1.153,-53,390,2121069,2103290,1978957.0,,Personalization,,2120771.0,,3982593.0,32.31,Clear: clear sky,0.0,,,,,,,1.0,0,noise,0.0,all,VIBRATE,1.0,0.0,1,user_device:Bob may not be available to respond as he has not been receptive to communication for a while and his phone is on vibrate mode.,top_feature:Bob may not be available to respond as he has not been receptive to communication for a while.;top_2_feature:Bob may not be available to respond as his phone is in an area with low-light.;top_3_feature:Bob may not be available to respond as he has not been using his phone for a while.;multi_feature:Bob may not be available to respond as he has not been receptive to communication for a while and is not at his usual location and his phone is in an area with low-light.;user_device:Bob may not be available to respond as he has not been receptive to communication for a while and his phone is on vibrate mode.;simple:Bob may not be available to respond at this time.,1595273641416.0,,,,,,,contact_interval,
u37,0|com.samsung.android.messaging|123|com.samsung.android.messaging:msg:206|10041,442561095,0.7.8,Mon Jul 20 15:44:23 EDT 2020,1595274263904,0,15,1,com.sec.android.app.launcher,0.0,0.0,93,-5.0,0,0.0,GSM,199801097,21766,85,1.0,3,12.307,NoLoc,39.8424,com.samsung.android.messaging,8,0.0,Portrait,Locked,still,100.0,1.0,103.0,b8:f8:53:3d:ce:84,"""paradiso""",192.168.1.153,-56,390,2753225,-809,632156.0,,Personalization,,2752927.0,,4614749.0,32.31,Clear: clear sky,0.0,,,,,,,1.0,0,noise,0.0,all,VIBRATE,1.0,0.0,1,simple:Bob may not be available to respond at this time.,top_feature:Bob may not be available to respond as he has not been receptive to communication for a while.;top_2_feature:Bob may not be available to respond as his phone is in an area with low-light.;top_3_feature:Bob may not be available to respond as he is not at his usual location.;multi_feature:Bob may not be available to respond as he has not been receptive to communication for a while and is not at his usual location and his phone is in an area with low-light.;user_device:Bob may not be available to respond as he has not been receptive to communication for a while and his phone is on vibrate mode.;simple:Bob may not be available to respond at this time.,1595274543562.0,No,,,,,,sent,
u37,0|com.whatsapp|1|E+R6a4w8ho57GQWqvagY4f31SjHHFDSh8hv52ZDuRUE=|10160,633333331,0.7.8,Mon Jul 20 15:54:18 EDT 2020,1595274858443,0,15,1,com.android.chrome,0.0,0.0,99,-5.0,0,0.0,GSM,199801097,21766,85,1.0,3,12.307,NoLoc,37.5123,com.whatsapp,6,0.0,Portrait,Locked,still,100.0,1.0,103.0,b8:f8:53:3d:ce:84,"""paradiso""",192.168.1.153,-60,433,324603,249190,594539.0,,Communication,,253538.0,,253538.0,32.31,Clear: clear sky,0.0,,,,,,,1.0,0,noise,0.0,all,VIBRATE,0.0,1.0,1,top_2_feature:Bob may not be available to respond as he has not been checking his notifications.,top_feature:Bob may not be available to respond as he has not been using his phone for a while.;top_2_feature:Bob may not be available to respond as he has not been checking his notifications.;top_3_feature:Bob may not be available to respond as his phone is in an area with low-light.;multi_feature:Bob may not be available to respond as he has not been using his phone for a while and is not at his usual location and his phone is in an area with low-light.;user_device:Bob may not be available to respond as he has not been using his phone for a while and his phone is in an area with low-light.;simple:Bob may not be available to respond at this time.,1595274868000.0,,,,,,,contact_interval,
u37,0|com.whatsapp|1|E+R6a4w8ho57GQWqvagY4f31SjHHFDSh8hv52ZDuRUE=|10160,-488262949,0.7.8,Mon Jul 20 16:13:17 EDT 2020,1595275997067,0,16,1,com.android.chrome,0.0,0.0,100,,0,0.0,GSM,199801097,21766,85,1.0,3,12.307,NoLoc,41.3976,com.whatsapp,5,0.0,Portrait,Locked,still,100.0,1.0,103.0,b8:f8:53:3d:ce:84,"""paradiso""",192.168.1.153,-60,433,1463227,1387814,1138624.0,,Communication,,1392162.0,,1392162.0,32.42,Clear: clear sky,0.0,,,,,,,1.0,0,noise,0.0,all,VIBRATE,0.0,0.0,1,user_device:Bob may not be available to respond as he has not been receptive to communication for a while and his phone is on vibrate mode.,top_feature:Bob may not be available to respond as he has not been receptive to communication for a while.;top_2_feature:Bob may not be available to respond as he has not been using his phone for a while.;top_3_feature:Bob may not be available to respond as his phone is in an area with low-light.;multi_feature:Bob may not be available to respond as he has not been receptive to communication for a while and is not at his usual location and his phone is in an area with low-light.;user_device:Bob may not be available to respond as he has not been receptive to communication for a while and his phone is on vibrate mode.;simple:Bob may not be available to respond at this time.,1595276572403.0,,,,,,,contact_interval,
u37,0|com.whatsapp|1|E+R6a4w8ho57GQWqvagY4f31SjHHFDSh8hv52ZDuRUE=|10160,2076760363,0.7.9,Mon Jul 20 18:56:07 EDT 2020,1595285767193,0,18,1,com.whatsapp,0.0,0.0,85,0.0,0,0.0,GSM,199801097,21766,85,0.0,72,18.947,NoLoc,61.8957,com.whatsapp,5,0.0,Portrait,Locked,still,100.0,1.0,103.0,b8:f8:53:3d:ce:82,"""paradiso""",192.168.1.153,-59,144,330867,298197,,,Communication,,299859.0,,299859.0,30.89,Clear: clear sky,0.0,,,,,,,0.0,282,noise,0.0,all,VIBRATE,0.0,0.0,1,top_3_feature:Bob may not be available to respond as he is not at his usual location.,top_feature:Bob may not be available to respond as he has not been using his phone for a while.;top_2_feature:Bob may not be available to respond as he was last using a Communication app on his phone.;top_3_feature:Bob may not be available to respond as he is not at his usual location.;multi_feature:Bob may not be available to respond as he has not been using his phone for a while and was last using a Communication app on his phone and is not at his usual location.;user_device:Bob may not be available to respond as he has not been using his phone for a while and was last using a Communication app on his phone.;simple:Bob may not be available to respond at this time.,1595285796049.0,,,,,,,attended_delay,
u37,0|com.whatsapp|1|E+R6a4w8ho57GQWqvagY4f31SjHHFDSh8hv52ZDuRUE=|10160,-1857315959,0.7.9,Mon Jul 20 23:15:47 EDT 2020,1595301347429,0,23,1,com.google.android.youtube,1.0,0.0,55,3.0,0,0.0,GSM,199801097,21766,85,0.0,0,12.577,NoLoc,43.0756,com.whatsapp,5,0.0,Landscape,Unlocked,still,99.0,1.0,103.0,b8:f8:53:3d:ce:84,"""paradiso""",192.168.1.153,-61,325,1253076,1253076,15580236.0,,Video Players & Editors,,593623.0,,918204.0,24.64,Clouds: broken clouds,0.0,,,,,,,1.0,0,noise,0.0,all,VIBRATE,0.0,0.0,1,top_3_feature:Bob may not be available to respond as his phone is in an area with low-light.,top_feature:Bob may not be available to respond as he has not been receptive to communication for a while.;top_2_feature:Bob may not be available to respond as he has not been using his phone for a while.;top_3_feature:Bob may not be available to respond as his phone is in an area with low-light.;multi_feature:Bob may not be available to respond as he has not been receptive to communication for a while and was last using a Video Players & Editors app on his phone and his phone is in an area with low-light.;cluster_feature:Bob may not be available to respond as he has not been receptive to communication for a while and is not at his usual location and his phone is in an area with low-light.;user_device:Bob may not be available to respond as he has not been receptive to communication for a while and his phone is on vibrate mode.;simple:Bob may not be available to respond at this time.,1595301379937.0,,,,,,,attended_delay,
u37,0|com.whatsapp|1|E+R6a4w8ho57GQWqvagY4f31SjHHFDSh8hv52ZDuRUE=|10160,-16250229,0.7.9,Tue Jul 21 08:30:32 EDT 2020,1595334632802,1,8,1,com.whatsapp,0.0,0.0,96,1.0,0,0.0,GSM,199801097,21766,85,0.0,525,11.13,NoLoc,73.6845,com.whatsapp,5,0.0,Portrait,Unlocked,still,99.0,1.0,103.0,b8:f8:53:3d:ce:82,"""paradiso""",192.168.1.153,-57,144,153667,153667,33285373.0,,Communication,,43463.0,,43463.0,23.17,Clear: clear sky,0.0,,,,,,,0.0,0,noise,0.0,all,VIBRATE,0.0,1.0,1,multi_feature:Bob may not be available to respond as he has not been using his phone for a while and is not at his usual location and his phone is in a noisy environment.,top_feature:Bob may not be available to respond as he has not been using his phone for a while.;top_2_feature:Bob may not be available to respond as his phone is in a noisy environment.;top_3_feature:Bob may not be available to respond as he is not at his usual location.;multi_feature:Bob may not be available to respond as he has not been using his phone for a while and is not at his usual location and his phone is in a noisy environment.;user_device:Bob may not be available to respond as he has not been using his phone for a while and his phone is in a noisy environment.;simple:Bob may not be available to respond at this time.,1595335652352.0,,,,,,,,
u37,0|com.whatsapp|1|E+R6a4w8ho57GQWqvagY4f31SjHHFDSh8hv52ZDuRUE=|10160,-1191037784,0.7.9,Tue Jul 21 08:46:39 EDT 2020,1595335599909,1,8,1,com.whatsapp,0.0,0.0,94,0.0,0,0.0,GSM,199801097,21766,85,0.0,12,11.13,NoLoc,56.5226,com.whatsapp,5,0.0,Portrait,Locked,still,100.0,1.0,103.0,b8:f8:53:3d:ce:82,"""paradiso""",192.168.1.153,-59,97,270794,54032,967107.0,,Communication,,57059.0,,57059.0,23.17,Clear: clear sky,0.0,,,,,,,0.0,0,noise,0.0,all,VIBRATE,0.0,0.0,1,multi_feature:Bob may not be available to respond as his phone is in an area with low-light and he has not been using his phone for a while and is not at his usual location.,top_feature:Bob may not be available to respond as his phone is in an area with low-light.;top_2_feature:Bob may not be available to respond as he has not been using his phone for a while.;top_3_feature:Bob may not be available to respond as he is not at his usual location.;multi_feature:Bob may not be available to respond as his phone is in an area with low-light and he has not been using his phone for a while and is not at his usual location.;user_device:Bob may not be available to respond as his phone is in an area with low-light and he has not been using his phone for a while.;simple:Bob may not be available to respond at this time.,1595335652352.0,,,,,,,attended_delay,
u37,0|com.whatsapp|1|E+R6a4w8ho57GQWqvagY4f31SjHHFDSh8hv52ZDuRUE=|10160,2083376932,0.7.9,Tue Jul 21 08:51:49 EDT 2020,1595335909388,1,8,1,com.whatsapp,0.0,0.0,94,0.0,0,0.0,GSM,199801097,21766,85,0.0,14,11.13,NoLoc,56.5226,com.whatsapp,5,0.0,Portrait,Locked,still,100.0,1.0,103.0,b8:f8:53:3d:ce:82,"""paradiso""",192.168.1.153,-59,97,580273,363511,309479.0,,Communication,,366538.0,,366538.0,23.17,Clear: clear sky,0.0,,,,,,,0.0,0,noise,0.0,all,VIBRATE,0.0,0.0,1,simple:Bob may not be available to respond at this time.,top_feature:Bob may not be available to respond as his phone is in an area with low-light.;top_2_feature:Bob may not be available to respond as he is not at his usual location.;top_3_feature:Bob may not be available to respond as he has not been using his phone for a while.;multi_feature:Bob may not be available to respond as his phone is in an area with low-light and he is not at his usual location and has not been using his phone for a while.;user_device:Bob may not be available to respond as his phone is in an area with low-light and he has not been using his phone for a while.;simple:Bob may not be available to respond at this time.,1595335915240.0,,,,,,,attended_delay,
u37,0|com.whatsapp|1|E+R6a4w8ho57GQWqvagY4f31SjHHFDSh8hv52ZDuRUE=|10160,-1041649607,0.7.9,Tue Jul 21 09:59:32 EDT 2020,1595339972015,1,9,1,com.sec.android.app.launcher,0.0,0.0,88,0.0,0,0.0,GSM,199801097,21766,85,0.0,14,16.799,NoLoc,52.2586,com.whatsapp,5,0.0,Portrait,Locked,still,100.0,1.0,103.0,b8:f8:53:3d:ce:82,"""paradiso""",192.168.1.153,-70,130,3463202,482314,4062627.0,,Personalization,,3396278.0,,3442883.0,25.61,Clouds: scattered clouds,0.0,,,,,,,0.0,0,noise,0.0,all,VIBRATE,1.0,0.0,1,simple:Bob may not be available to respond at this time.,top_feature:Bob may not be available to respond as his phone is in an area with low-light.;top_2_feature:Bob may not be available to respond as he has not been receptive to communication for a while.;top_3_feature:Bob may not be available to respond as he is not at his usual location.;multi_feature:Bob may not be available to respond as his phone is in an area with low-light and he has not been receptive to communication for a while and is not at his usual location.;user_device:Bob may not be available to respond as his phone is in an area with low-light and is on vibrate mode.;simple:Bob may not be available to respond at this time.,1595340010481.0,,,,,,,attended_delay,
u37,0|com.whatsapp|1|+U+JmL2/BW0Or693ATezVpVpT1NnW9R5+XZ9WCX6dac=|10160,-1420849938,0.7.9,Tue Jul 21 11:05:06 EDT 2020,1595343906149,1,11,1,com.android.chrome,0.0,0.0,83,0.0,0,0.0,GSM,199801097,21766,85,0.0,63,5.404,NoLoc,47.4182,com.whatsapp,5,0.0,Portrait,Locked,still,100.0,1.0,103.0,b8:f8:53:3d:ce:82,"""paradiso""",192.168.1.153,-77,144,2836035,751989,3934134.0,,Communication,,2807394.0,,2807394.0,27.18,Clouds: broken clouds,0.0,,,,,,,1.0,0,noise,0.0,all,VIBRATE,0.0,1.0,1,multi_feature:Bob may not be available to respond as he has not been receptive to communication for a while and is not at his usual location and his phone is on vibrate mode.,top_feature:Bob may not be available to respond as he has not been receptive to communication for a while.;top_2_feature:Bob may not be available to respond as his phone is on vibrate mode.;top_3_feature:Bob may not be available to respond as he is not at his usual location.;multi_feature:Bob may not be available to respond as he has not been receptive to communication for a while and is not at his usual location and his phone is on vibrate mode.;user_device:Bob may not be available to respond as he has not been receptive to communication for a while and his phone is on vibrate mode.;simple:Bob may not be available to respond at this time.,1595344066981.0,,,,,,,,
u37,0|com.whatsapp|1|E+R6a4w8ho57GQWqvagY4f31SjHHFDSh8hv52ZDuRUE=|10160,-1538521456,0.7.9,Tue Jul 21 11:56:32 EDT 2020,1595346992708,1,11,1,com.android.chrome,0.0,0.0,79,0.0,0,0.0,GSM,199801097,21766,85,0.0,652,22.714,NoLoc,44.4814,com.whatsapp,5,0.0,Portrait,Locked,still,100.0,1.0,103.0,b8:f8:53:3d:ce:84,"""paradiso""",192.168.1.153,-67,260,5922594,115678,3086559.0,,Communication,,5893953.0,,5893953.0,27.37,Clouds: broken clouds,0.0,,,,,,,1.0,0,noise,0.0,all,VIBRATE,0.0,1.0,1,simple:Bob may not be available to respond at this time.,top_feature:Bob may not be available to respond as he has not been receptive to communication for a while.;top_2_feature:Bob may not be available to respond as his phone is on vibrate mode.;top_3_feature:Bob may not be available to respond as he is not at his usual location.;multi_feature:Bob may not be available to respond as he has not been receptive to communication for a while and is not at his usual location and his phone is on vibrate mode.;user_device:Bob may not be available to respond as he has not been receptive to communication for a while and his phone is on vibrate mode.;simple:Bob may not be available to respond at this time.,1595347330521.0,,,,,,,,
